color_feat_0,color_feat_1,color_feat_2,color_feat_3,color_feat_4,color_feat_5,color_feat_6,color_feat_7,color_feat_8,color_feat_9,color_feat_10,color_feat_11,color_feat_12,color_feat_13,color_feat_14,color_feat_15,color_feat_16,color_feat_17,color_feat_18,color_feat_19,color_feat_20,color_feat_21,color_feat_22,color_feat_23,color_feat_24,color_feat_25,color_feat_26,color_feat_27,color_feat_28,color_feat_29,texture_feat_0,texture_feat_1,texture_feat_2,texture_feat_3,texture_feat_4,texture_feat_5,texture_feat_6,texture_feat_7,texture_feat_8,texture_feat_9,texture_feat_10,texture_feat_11,texture_feat_12,texture_feat_13,edge_feat_0,edge_feat_1,edge_feat_2,edge_feat_3,edge_feat_4,edge_feat_5,edge_feat_6,edge_feat_7,edge_feat_8,edge_feat_9,edge_feat_10,edge_feat_11,label,filename
217.69025031887756,65.44029367782626,255.0,196.0,255.0,218.83139349489795,60.929920968532706,255.0,174.0,255.0,202.7506776147959,84.87363512935082,255.0,113.0,255.0,10.558713329081632,18.06484289769655,0.0,36.175422512755105,59.783710445729746,0.0,221.42452566964286,58.76421753491025,255.0,220.03065210459184,59.533890993607926,125.0123365752551,7.531353685642954,136.59229512117346,14.228922116425455,0.014469068877262655,0.009805484693682129,0.00448421556113512,0.0022720025509751275,0.0012954400509945902,0.0015146683673167517,0.0020727040815913442,0.002929687499941612,0.0032884247448324213,0.0038863201529837706,0.04909997842134665,0.09774370389498448,0.9999999987499999,0.0,11.121332908163266,32.15301671347263,0.3094108737244898,29.7347337372449,83.10473222677068,0.3184191645408163,11.618024553571429,33.20198545591728,0.311344068877551,19.642358896683675,67.99249411242545,0.07702885841836735,Bacterial leaf blight,aug_0_1340.jpg
182.3954081632653,72.14924210137478,238.0,107.0,246.0,178.67514349489795,61.82235424596711,225.0,116.0,234.0,136.75544084821428,103.17748703089899,219.0,12.0,228.0,19.581214126275512,13.170482004466617,14.0,102.01737882653062,102.95920295828572,23.0,186.05711894132654,67.74796643337469,238.0,182.70424107142858,62.894661929552505,123.7162786989796,9.160504278649926,148.9434191645408,20.79493438839077,0.05678013392743981,0.043825733417493906,0.014967315050722112,0.007035235969247544,0.0042649872448129586,0.003527582908092961,0.003587372448908096,0.004065688775429175,0.004165338010121067,0.00508211096928647,0.12662364126778136,0.10837080437833925,0.8994891616872192,0.0,10.147759885204081,18.45992973758181,0.9365433673469388,24.795719068877553,54.75101662481229,0.9164540816326531,8.96645806760204,14.76004377977311,0.9368423150510204,11.221301020408163,52.30214301167275,0.04400510204081633,Bacterial leaf blight,aug_0_1400.jpg
222.02654655612244,54.96438010527262,246.0,242.0,248.0,212.62175143494898,47.91594914022894,233.0,228.0,236.0,193.67091836734693,78.47850534548421,228.0,224.0,231.0,12.554647640306122,12.086844087165591,8.0,50.73292012117347,76.12129693292356,19.0,223.17544244260205,52.105384686083966,246.0,217.04743303571428,48.68572978998727,128.57999840561226,6.470157662574296,138.33175223214286,15.484778757647943,0.058374521682510075,0.04579878826439336,0.01405054209155671,0.006995376275370787,0.004065688775429175,0.0020129145407762096,0.0029097576530032333,0.0026705994897426935,0.00283003826524972,0.0025709502550508023,0.13156151510170402,0.101759685888426,0.9999999987499999,0.0,15.591517857142858,40.44128074516362,0.9228117028061225,10.420519770408163,29.625857230130343,0.8827327806122449,7.677814094387755,15.995857750732856,0.9038584183673469,8.89877630739796,46.79743303448782,0.03489716198979592,Bacterial leaf blight,aug_0_1510.jpg
217.72634327168367,65.93602036427787,255.0,216.0,255.0,225.01753826530611,48.81474323086176,255.0,200.0,255.0,203.96163504464286,80.77465583005048,255.0,150.0,255.0,14.416115274234693,23.111186291142776,0.0,38.21978635204081,62.058334894910324,0.0,226.66964285714286,48.23287174834022,255.0,225.05899234693877,49.657930527026416,121.94375797193878,12.22598033390762,138.22889429209184,15.867615230744534,0.018813775509829125,0.011061065050799963,0.00801179846922808,0.005500637754992414,0.004643654336642146,0.004045758928490797,0.0036272321427848527,0.004045758928490797,0.004803093112149173,0.005341198979485387,0.056603650566234384,0.09989991289751483,0.9999999987499999,0.0,16.58107461734694,49.70654869242105,0.38430723852040816,22.33171237244898,66.52940475457781,0.38438695790816324,7.717474489795919,21.8095027910119,0.3778499681122449,15.215840242346939,60.402959095708596,0.059669961734693876,Bacterial leaf blight,aug_0_1573.jpg
230.98971619897958,55.77543517353323,255.0,254.0,255.0,235.7149035395408,41.384405986018834,255.0,254.0,255.0,222.30261479591837,68.4777167119623,255.0,254.0,255.0,9.870994100765307,20.769208257785337,0.0,24.269810267857142,52.23357051402717,0.0,236.87065529336735,40.57599245564601,255.0,235.76349250637756,42.02049910053742,124.11690848214286,10.372944587211197,134.5085897640306,13.4415560277855,0.01333306760177509,0.00767299107127565,0.004902742346841064,0.003946109693798905,0.003467793367277826,0.0030492665815718815,0.0023517219387286406,0.0021524234693448578,0.002770248724434585,0.004284917091751337,0.03778863530908998,0.08870953863273703,0.9999999987499999,0.0,12.038544323979592,44.552542457962716,0.2675183354591837,15.25554049744898,56.163069258706074,0.26454878826530615,5.557437818877551,20.07893575280769,0.26273517219387754,10.453902264030612,50.56145770032646,0.04099569515306122,Bacterial leaf blight,aug_0_1613.jpg
205.25697544642858,55.07613051979231,235.0,215.75,238.0,195.54934630102042,46.246087943553476,220.0,202.0,224.0,170.9837571747449,78.90905187515034,215.0,178.0,218.0,14.58771125637755,13.257539596830366,11.0,61.975864955357146,73.29851043034243,23.0,207.38932955994898,50.96539501758617,235.0,201.2830038265306,47.25066587272397,127.80980947066327,8.047999056841903,141.6754823022959,16.629966362463964,0.05281409438670252,0.04858896683576632,0.015385841836428056,0.0072544642855697054,0.0043048469386897156,0.003906249999922149,0.002989477040756747,0.0033681441325859344,0.0041852678570594454,0.004823022959087551,0.13115352799202717,0.10153719630116277,0.9999999987499999,0.0,13.25017936862245,33.552585702757376,0.9130660076530612,14.96127630739796,44.949375819365684,0.8674266581632653,9.262914540816327,18.642397278057,0.9039580676020408,7.851861447704081,44.051934588285675,0.030791613520408163,Bacterial leaf blight,aug_0_1619.jpg
229.11844308035714,62.49552233526318,255.0,255.0,255.0,231.59249441964286,51.54530532980224,255.0,255.0,255.0,222.30857382015307,71.10080985796854,255.0,255.0,255.0,8.467853156887756,19.29191169600878,0.0,23.499940210459183,52.79871514333698,0.0,233.94692681760205,49.61733463305012,255.0,232.20165019132654,51.463953777494325,125.47546635841837,9.155617445987327,132.84665975765307,10.373444106825078,0.010483099489586992,0.006636639030479978,0.003128985969325395,0.001733896683638913,0.001474808673439995,0.0015744579081318866,0.0013153698979329685,0.0020727040815913442,0.003128985969325395,0.004504145408073498,0.03784817758923507,0.09369831053450829,0.9999999987499999,0.0,14.082987882653061,48.056766078259045,0.24497767857142858,25.61686862244898,91.83430676796972,0.25021922831632654,11.965142697704081,40.11943887677473,0.2433235012755102,13.21857063137755,56.53321945073143,0.051837531887755105,Bacterial leaf blight,aug_0_1633.jpg
228.4580078125,56.58208547246948,255.0,251.0,255.0,232.78575414540816,42.909099100028136,255.0,251.0,255.0,217.44545200892858,70.20867031953445,255.0,246.0,255.0,11.774194834183673,22.341529176181112,0.0,27.412488042091837,52.54147371325622,0.0,234.43391262755102,41.95142775427874,255.0,233.06186224489795,43.30695954611664,123.94447544642857,10.301429304855239,135.54783163265307,13.823548947439825,0.015565210458873461,0.008569834183502673,0.005939094387636737,0.004404496173381607,0.0038066007652302575,0.0025310905611740453,0.0027303890305578286,0.0032286352040172862,0.004225127550936202,0.005102040816224848,0.04867002001256193,0.10158663143898142,0.9999999987499999,0.0,20.252750318877553,65.17119288311109,0.33896683673469385,16.789899553571427,53.44346088431501,0.3324697066326531,7.53109056122449,24.831456628191226,0.3290218431122449,13.711535395408163,57.51899966906196,0.05377072704081633,Bacterial leaf blight,aug_0_181.jpg
199.29211176658163,54.67815581938492,245.0,144.0,248.0,197.19393734056123,48.35520819758892,237.0,149.0,240.0,152.1222696109694,97.10541915756276,235.0,39.0,237.0,19.197106186224488,12.71134363204631,13.0,83.33559869260205,91.61095198125416,12.0,201.66629464285714,51.85852725100065,245.0,200.56277901785714,48.308930800455336,122.94491390306122,8.595211775061074,150.26600366709184,24.72152163997551,0.06032764668247115,0.039939413264510136,0.012077487244657256,0.005699936224376197,0.0034080038264626914,0.0031090561223870166,0.0024115114795437756,0.004942602040717821,0.002252072704036749,0.0041852678570594454,0.1097301081891854,0.12206061722597104,0.9999999987499999,0.0,22.409219547193878,46.852644960769176,0.8677256058673469,21.40236367984694,46.236359496199825,0.8484933035714286,16.159139827806122,31.835379396356608,0.8575813137755102,23.052455357142858,73.12291308528651,0.09040178571428571,Bacterial leaf blight,aug_0_1876.jpg
199.40371890943877,54.4948218090028,246.0,145.0,248.0,197.78419961734693,48.52415169645589,238.0,150.0,242.0,152.18506855867346,97.09281937530673,236.0,40.0,238.0,19.973453443877553,12.514227107647782,13.0,82.99860491071429,91.2562670284597,12.0,201.81596779336735,51.653309924457155,246.0,200.93443080357142,48.2654148288544,122.69969706632654,8.488293159571187,150.4553770727041,24.81669408584637,0.062161192600801954,0.04567920918276309,0.01179846938751996,0.0056800063774378184,0.0038066007652302575,0.0031688456632021516,0.002252072704036749,0.003786670918291879,0.0031887755101405297,0.004284917091751337,0.11773267120560404,0.11796947019971982,0.9559555836957242,0.0,23.409398915816325,47.98441025199896,0.9083027742346939,20.612523915816325,43.46607773640139,0.8837292729591837,16.253667091836736,31.44874277922307,0.8969029017857143,23.885921556122447,74.29921095291652,0.0936702806122449,Bacterial leaf blight,aug_0_1893.jpg
180.47321428571428,72.37855961030694,239.0,107.0,246.0,176.92823262117346,61.89727499316764,226.0,116.0,233.0,133.58161272321428,104.01392905250691,220.0,11.0,227.0,19.850466358418366,15.053985182925464,14.0,105.2856146364796,104.07802443040907,23.0,184.2606823979592,67.98275267358406,239.0,180.97199856505102,63.015455386325,123.5118183992347,9.305221816541042,149.55877311862244,21.216565965261264,0.03836495535637825,0.03740832270333609,0.013711734693604278,0.0064971301019113295,0.004344706632566472,0.0030492665815718815,0.0035475127550313396,0.0037468112244151224,0.003966039540737284,0.005341198979485387,0.11393450133849667,0.1216417164166341,0.6430483503496912,0.0,8.238022161989797,12.471975793453586,0.9186662946428571,24.416872608418366,53.041421456256465,0.8043486926020408,8.345663265306122,13.836245528559438,0.9340521364795918,8.929268973214286,46.87463859885894,0.03501674107142857,Bacterial leaf blight,aug_0_1917.jpg
220.78045280612244,64.10113778021757,255.0,223.0,255.0,226.10026705994898,49.88966512368236,255.0,205.0,255.0,207.63478555484693,77.76703968290795,255.0,155.0,255.0,13.479512117346939,22.655440669242846,0.0,34.534060108418366,57.637138167116156,0.0,228.052734375,49.05702809422656,255.0,226.38442681760205,50.385043600306794,123.04721380739795,10.867040863927896,137.1419602997449,14.687946297486153,0.01614317602008643,0.010124362244696181,0.006317761479465924,0.0037468112244151224,0.0025709502550508023,0.0023517219387286406,0.002690529336681072,0.0025709502550508023,0.0034877232142162045,0.00460379464276539,0.049736104133540876,0.10957107289060089,0.9999999987499999,0.0,33.901985012755105,102.04428741492922,0.3627431441326531,18.662826849489797,56.99715287656912,0.35995296556122447,11.062619579081632,32.73711622067205,0.35471141581632654,17.482461734693878,64.43905084684211,0.06855867346938775,Bacterial leaf blight,aug_0_1923.jpg
232.01711973852042,36.43493748377291,243.0,240.0,246.0,218.42307079081633,32.179025736191086,228.0,225.0,231.0,205.74968112244898,53.30947225857336,223.0,219.0,225.0,11.109594228316327,11.930840397626655,10.0,35.958765146683675,48.056335126231566,23.0,232.60463169642858,34.33675652191609,243.0,224.0594108737245,32.10606087537901,130.81411431760205,4.885665098861413,135.86108896683675,11.168332926516769,0.05016342474389821,0.046954719386819305,0.014508928571139411,0.007533482142707002,0.004663584183580525,0.0031688456632021516,0.002232142857098371,0.0019331951530226963,0.0017737563775156698,0.0028698979591264768,0.12940002413048832,0.09613805693384118,0.9999999987499999,0.0,11.767139668367347,32.318681111491415,0.8420161033163265,6.7192283163265305,22.149121378628248,0.7961375956632653,5.860570790816326,13.778369677888385,0.8218072385204082,4.218152104591836,32.52439053223666,0.016541772959183673,Bacterial leaf blight,aug_0_1937.jpg
221.99312420280611,44.43026852179228,238.0,235.0,241.0,209.60815927933675,37.75003141776484,224.0,221.0,226.0,193.83071588010205,64.47643708756439,219.0,216.0,220.0,11.205775669642858,11.458728666639715,10.0,44.32174744897959,60.23812456221519,23.0,223.10586734693877,41.29331070067777,238.0,215.49856505102042,38.443676368475536,129.9793327487245,6.245284522258326,137.3762755102041,13.28451259323843,0.05361128826423766,0.05183753188672199,0.01650191326497724,0.007413903061076732,0.004544005101950255,0.00283003826524972,0.0020328443877145877,0.0021922831632216143,0.0024115114795437756,0.0027104591836194505,0.13560043129467209,0.09690356445062151,0.9011307372187964,0.0,10.848871970663266,26.260864821659943,0.9334343112244898,9.302873883928571,33.75538460572854,0.8796237244897959,6.408342633928571,13.293569538220272,0.9115513392857143,4.050442442602041,31.881918682580704,0.01588408801020408,Bacterial leaf blight,aug_0_1981.jpg
221.16667330994898,47.20442854015281,248.0,169.0,250.0,216.7863321109694,42.10775585575586,240.0,168.0,242.0,191.12234933035714,82.18258500394657,238.0,151.0,239.0,15.388372927295919,12.797470322960226,13.0,48.50396603954081,74.08288103422919,12.0,222.40792410714286,44.96876542520029,248.0,219.9957948022959,41.726286560498195,126.08161272321429,7.146032770498047,141.0772082270408,20.67401262015308,0.04892777423371875,0.04085618622367554,0.013253348214021576,0.005341198979485387,0.0034877232142162045,0.002291932397913506,0.002232142857098371,0.001853475765269183,0.003208705357078908,0.003388073979524313,0.11496759775504717,0.11164457945113401,0.9999999987499999,0.0,15.356345663265307,37.667709157162335,0.7966757015306123,10.834582270408163,27.96965210607649,0.7611806441326531,8.205476721938776,19.056630703948603,0.7820073341836735,12.38510443239796,54.81615472157889,0.04856903698979592,Bacterial leaf blight,aug_0_2086.jpg
228.68116230867346,42.04242090252971,248.0,246.0,250.0,222.53770727040816,36.907237037792456,240.0,238.0,241.0,200.09929049744898,78.62653953673731,237.0,236.0,238.0,12.210479113520408,12.932799268391053,5.0,44.66029575892857,72.74416638089127,12.0,229.55373086734693,40.0698183776502,248.0,225.95972177933675,37.04446359603208,127.19437579719387,6.893989389406612,139.5253308354592,20.175653532565477,0.0653300382640041,0.036332110968663664,0.009307238520222671,0.0031887755101405297,0.004085618622367553,0.002172353316283236,0.0011758609693643203,0.002371651785667019,0.001733896683638913,0.0022122130101599924,0.12416482958441696,0.10997338419731363,0.9597710483986168,0.0,13.303750797193878,38.553253528938185,0.8472177933673469,7.865493463010204,23.10166488346781,0.8128188775510204,6.472516741071429,14.77007705172401,0.8246173469387755,8.91910475127551,46.84891975287189,0.03497688137755102,Bacterial leaf blight,aug_0_2140.jpg
212.55167809311226,50.981904787156914,246.0,154.0,248.0,208.17091836734693,45.0181524745055,238.0,156.0,239.0,172.38231425382654,93.07124859784892,236.0,44.0,237.0,15.480847417091837,11.771133427081685,13.0,67.5904615752551,86.60513728749615,12.0,214.0254504145408,48.64556048851694,246.0,211.69760443239795,45.091485703059455,124.95820711096938,8.095949045670293,145.92578125,23.735861800046866,0.06596779336603222,0.03796635841761068,0.011260363520183746,0.0043048469386897156,0.002929687499941612,0.0026506696428043154,0.0014349489795632384,0.00306919642851026,0.002371651785667019,0.003089126275448638,0.12274724254410424,0.11189447028245822,0.9999999987499999,0.0,21.468570631377553,51.78176606126978,0.8811383928571429,11.456732302295919,27.019315364339064,0.8520408163265306,9.68195950255102,19.91084491958338,0.8691007653061225,15.840939891581632,61.550826929494725,0.06212133290816327,Bacterial leaf blight,aug_0_2153.jpg
240.34835379464286,38.93818589394688,255.0,255.0,255.0,241.0853196747449,36.38849548092915,255.0,255.0,255.0,234.11417809311226,52.954098771710036,255.0,255.0,255.0,5.172672193877551,13.98177508190618,0.0,12.439373405612244,32.39661845862632,0.0,242.0045838647959,34.4975618135546,255.0,241.6648397640306,34.910812651233734,126.61360012755102,4.976560330977323,131.58468191964286,9.536420881687723,0.008589764030441052,0.003089126275448638,0.001275510204056212,0.0008171237244735108,0.0005580357142745927,0.00141501913262486,0.0007174744897816192,0.001215720663241077,0.0013153698979329685,0.0023517219387286406,0.018145174385277962,0.07889633466220243,0.9999999987499999,0.0,12.242466517857142,51.28342660073225,0.1455078125,11.113560267857142,45.29418635353519,0.1453483737244898,10.123046875,42.66155792548817,0.14211973852040816,11.2060546875,52.268233982537225,0.0439453125,Bacterial leaf blight,aug_0_2167.jpg
